Players;Values;POS;Team;ID;Num
Nikola Jankovic;0,4;Right-Back;Fk Kolubara Lazarevac;199443;2
Milos Krunic;0,4;Goalkeeper;Fk Vozdovac;405868;31
Nikola Aksentijevic;0,4;Right-Back;Fk Radnicki Nis;143556;93
Emil Rockov;0,4;Goalkeeper;Fk Vojvodina Novi Sad;197520;42
Vladimir Kovacevic;0,4;Centre-Back;Fk Vojvodina Novi Sad;94317;6
Asmir Kajevic;0,4;Midfield;Fk Cukaricki;84712;-
Milan Lazarevic;0,4;Right-Back;Fk Vojvodina Novi Sad;444056;50
Ranko Jokic;0,4;Centre-Back;Fk Radnik Surdulica;376587;3
Viktor Rogan;0,4;Right-Back;Fk Cukaricki;615600;2
Miljan Skrbic;0,4;Centre-Forward;Fk Radnicki Nis;260468;9
Marko Bjekovic;0,4;Right-Back;Fk Vojvodina Novi Sad;579429;2
Borisav Burmaz;0,4;Centre-Forward;Fk Radnicki 1923 Kragujevac;574658;-
Radomir Milosavljevic;0,4;Midfield;Fk Mladost Lucani;145339;10
Aleksandar Andrejevic;0,4;Centre-Back;Fk Proleter Novi Sad;140052;31
Prestige Mboungou;0,4;Striker;Fk Metalac Gornji Milanovac;615667;99
Filip Dujmovic;0,4;Goalkeeper;Fk Radnicki Nis;425691;99
Nikola Stevanovic;0,4;Centre-Back;Fk Radnicki Nis;425733;-
Nikola Radmanovac;0,4;Centre-Back;Fk Radnik Surdulica;358646;5
Marko Mijailovic;0,4;Centre-Back;Fk Vozdovac;257463;15
Richairo Zivkovic;0,4;Forward;Roter Stern Belgrad;252755;30
Vasilije Bakic;0,4;Centre-Back;Fk Kolubara Lazarevac;465568;66
Regis Baha;0,4;Defensive Midfield;Fk Mladost Lucani;374537;17
Nemanja Micevic;0,4;Centre-Back;Fk Mladost Lucani;599345;16
Almir Aganspahic;0,4;Centre-Forward;Fk Novi Pazar;262047;-
Vladan Vidakovic;0,4;Defensive Midfield;Fk Spartak Subotica;376453;14
Ognjen Mitrovic;0,4;Left-Back;Fk Proleter Novi Sad;542993;13
Filip Antonijevic;0,4;Left-Back;Fk Metalac Gornji Milanovac;572691;19
Luka Bijelovic;0,4;Right Winger;Fk Spartak Subotica;574670;77
Stefan Dimic;0,35;Right Winger;Fk Novi Pazar;227550;23
Milos Gordic;0,35;Goalkeeper;Roter Stern Belgrad;470788;51
Nemanja Krstic;0,35;Defensive Midfield;Fk Napredak Krusevac;153439;42
Filip Stuparevic;0,35;Centre-Forward;Fk Metalac Gornji Milanovac;442337;18
Andrija Radovanovic;0,35;Centre-Back;Fk Kolubara Lazarevac;729907;3
Miso Dubljanic;0,35;Goalkeeper;Fk Spartak Subotica;542797;1
Nikola Vlajkovic;0,35;Right-Back;Fk Novi Pazar;501645;2
Nemanja Petrovic;0,35;Left-Back;Fk Tsc Backa Topola;161373;30
Nemanja Stojic;0,35;Centre-Back;Fk Metalac Gornji Milanovac;585055;-
Uros Stojanovic;0,35;Left-Back;Fk Radnik Surdulica;531890;24
Djordje Basanovic;0,35;Centre-Back;Fk Proleter Novi Sad;343297;-
Nedeljko Piscevic;0,35;Defensive Midfield;Fk Radnicki 1923 Kragujevac;296758;-
Damjan Krajisnik;0,35;Central Midfield;Fk Metalac Gornji Milanovac;358913;8
